TrackingID; Time; MidSpineX; MidSpineY; MidSpineZ; LeftWristX; LeftWristY; LeftWristZ; RightWristX; RightWristY; RightWristZ
1;18-6-2015 19.42.43.8655;-0.1303206;-0.2067979;2.777164;-0.3610896;-0.2397234;2.773391;0.05238928;-0.26393;2.812012
1;18-6-2015 19.42.43.8991;-0.1415104;-0.2090108;2.773491;-0.3629533;-0.2519986;2.814226;0.0518993;-0.2659423;2.810398
1;18-6-2015 19.42.43.9327;-0.142738;-0.2099533;2.773116;-0.3564451;-0.2603941;2.875144;0.05285605;-0.2661866;2.812109
1;18-6-2015 19.42.43.9670;-0.1428642;-0.2094365;2.77027;-0.3541372;-0.2590697;2.898559;0.05300197;-0.2674793;2.806319
1;18-6-2015 19.42.43.9994;-0.1397698;-0.2098513;2.764759;-0.3474367;-0.2478728;2.935739;0.05107725;-0.2659187;2.797677
1;18-6-2015 19.42.44.0321;-0.1394307;-0.2097499;2.764971;-0.3446377;-0.2388597;2.955744;0.05097892;-0.2670896;2.799756
1;18-6-2015 19.42.44.0655;-0.1350437;-0.2098065;2.766451;-0.3431048;-0.2352364;2.963393;0.05054254;-0.2673266;2.796866
1;18-6-2015 19.42.44.0997;-0.1341858;-0.2102442;2.767085;-0.3413213;-0.2291997;2.97554;0.0497337;-0.2671707;2.794353
1;18-6-2015 19.42.44.1321;-0.1346252;-0.2105884;2.766389;-0.3404955;-0.2282897;2.977728;0.05023111;-0.2687916;2.794912
1;18-6-2015 19.42.44.1653;-0.1350417;-0.2108381;2.765566;-0.3397976;-0.2279167;2.979529;0.05038194;-0.2701646;2.793421
1;18-6-2015 19.42.44.1997;-0.13523;-0.2109014;2.765477;-0.3401038;-0.228432;2.982097;0.0517727;-0.2704249;2.793839
1;18-6-2015 19.42.44.2325;-0.1362084;-0.2107697;2.76656;-0.33934;-0.2332802;2.977437;0.0517243;-0.2704975;2.793838
1;18-6-2015 19.42.44.2649;-0.136404;-0.2106858;2.766749;-0.3440891;-0.237642;2.970399;0.05017809;-0.270286;2.790396
1;18-6-2015 19.42.44.2992;-0.1357368;-0.2124842;2.770023;-0.3474006;-0.2500401;2.940586;0.05115877;-0.2704815;2.790936
1;18-6-2015 19.42.44.3324;-0.1410802;-0.2142796;2.772259;-0.3511716;-0.254205;2.911595;0.05222983;-0.2702218;2.792523
1;18-6-2015 19.42.44.3658;-0.14267;-0.2162142;2.779444;-0.3509291;-0.2637297;2.883275;0.05181336;-0.2705878;2.792628
1;18-6-2015 19.42.44.3995;-0.1445187;-0.2163612;2.781277;-0.3539435;-0.2622806;2.837352;0.0519558;-0.2707359;2.792744
1;18-6-2015 19.42.44.4325;-0.1445614;-0.2175208;2.781768;-0.3535519;-0.2543914;2.802852;0.05182266;-0.270822;2.792206
1;18-6-2015 19.42.44.4656;-0.1456982;-0.2176059;2.782611;-0.3548966;-0.2468664;2.77311;0.05153226;-0.2706347;2.79232
1;18-6-2015 19.42.44.5000;-0.1470575;-0.2182242;2.781144;-0.3541002;-0.2437667;2.729151;0.05083796;-0.2677863;2.791493
1;18-6-2015 19.42.44.5325;-0.1485935;-0.2180991;2.78128;-0.3521785;-0.2407945;2.711056;0.05072876;-0.2683373;2.796286
1;18-6-2015 19.42.44.5666;-0.1488955;-0.2183288;2.781917;-0.3481763;-0.2363904;2.670295;0.05125078;-0.2691594;2.800124
1;18-6-2015 19.42.44.5993;-0.1488845;-0.2183607;2.782027;-0.3455467;-0.2343036;2.639219;0.05144211;-0.2696966;2.803369
1;18-6-2015 19.42.44.6315;-0.1490471;-0.2180898;2.782386;-0.3396114;-0.2331324;2.604376;0.05136375;-0.2674512;2.805778
1;18-6-2015 19.42.44.6647;-0.147573;-0.2171078;2.783715;-0.3310899;-0.2276761;2.574192;0.05369861;-0.265482;2.813557
1;18-6-2015 19.42.44.6996;-0.1486309;-0.2171792;2.783098;-0.3240096;-0.219944;2.545184;0.05452316;-0.2655616;2.814219
1;18-6-2015 19.42.44.7330;-0.1495434;-0.2168489;2.781806;-0.3142916;-0.2105754;2.521048;0.05284034;-0.2654147;2.811356
1;18-6-2015 19.42.44.7651;-0.1501458;-0.2168906;2.780797;-0.302179;-0.1931844;2.497081;0.05235148;-0.2658745;2.811107
1;18-6-2015 19.42.44.7997;-0.1496515;-0.2148729;2.780131;-0.2951405;-0.1715147;2.471772;0.05222246;-0.265155;2.813042
1;18-6-2015 19.42.44.8323;-0.1445492;-0.2119396;2.779636;-0.2879448;-0.1502167;2.451842;0.05197899;-0.264255;2.815391
1;18-6-2015 19.42.44.8656;-0.1377257;-0.2098129;2.776258;-0.2818525;-0.1038501;2.425997;0.04892693;-0.2642328;2.814488
1;18-6-2015 19.42.44.8998;-0.1354702;-0.2087027;2.774994;-0.2825024;-0.04478721;2.458362;0.0511717;-0.2649865;2.819265
1;18-6-2015 19.42.44.9324;-0.133864;-0.208182;2.774651;-0.2732615;-0.02571818;2.40844;0.05177974;-0.2655291;2.821083
1;18-6-2015 19.42.44.9656;-0.1337535;-0.2077157;2.774631;-0.2669972;0.0003873984;2.404865;0.05148115;-0.2649572;2.822222
1;18-6-2015 19.42.45.0001;-0.1335125;-0.2074959;2.774638;-0.2653875;0.03959464;2.417394;0.05160342;-0.2650695;2.822773
1;18-6-2015 19.42.45.0323;-0.130031;-0.2055249;2.777472;-0.2459765;0.06170934;2.388923;0.05198163;-0.2647403;2.824124
1;18-6-2015 19.42.45.0661;-0.1299433;-0.2059213;2.776357;-0.2213023;0.09702433;2.355132;0.04992445;-0.2660668;2.821238
1;18-6-2015 19.42.45.0995;-0.122569;-0.2106621;2.780948;-0.2006632;0.1581454;2.343008;0.05067435;-0.2664783;2.824418
1;18-6-2015 19.42.45.1318;-0.1215838;-0.2106646;2.78038;-0.1923638;0.1979446;2.337596;0.05379717;-0.2669073;2.825587
1;18-6-2015 19.42.45.1653;-0.1211086;-0.2101382;2.7808;-0.178259;0.2390378;2.347957;0.05436978;-0.2667746;2.825077
1;18-6-2015 19.42.45.1988;-0.1210529;-0.2069312;2.780913;-0.1690524;0.2794914;2.344342;0.05088032;-0.2681789;2.818281
1;18-6-2015 19.42.45.2319;-0.1286247;-0.1954769;2.770803;-0.1690478;0.2824128;2.346837;0.0552773;-0.2636942;2.822274
1;18-6-2015 19.42.45.2653;-0.1249513;-0.1866708;2.775107;-0.1632132;0.321956;2.355398;0.05055588;-0.258588;2.817704
1;18-6-2015 19.42.45.2996;-0.1228378;-0.1825577;2.775856;-0.15921;0.333793;2.358277;0.0599248;-0.2431021;2.830487
1;18-6-2015 19.42.45.3318;-0.1207438;-0.176303;2.779421;-0.1531112;0.3501928;2.359792;0.05670547;-0.2629752;2.83053
1;18-6-2015 19.42.45.3650;-0.1183007;-0.1645087;2.779898;-0.1485968;0.3668519;2.361506;0.05732822;-0.2811252;2.828052
1;18-6-2015 19.42.45.3999;-0.1180949;-0.1540227;2.782325;-0.1472979;0.3725316;2.364395;0.05807691;-0.2802816;2.830326
1;18-6-2015 19.42.45.4325;-0.1162991;-0.1495314;2.78086;-0.1465179;0.3745146;2.36362;0.05751154;-0.2763337;2.830885
1;18-6-2015 19.42.45.4648;-0.1158845;-0.1491585;2.781509;-0.1453243;0.3760959;2.361926;0.05408835;-0.2778259;2.826815
1;18-6-2015 19.42.45.4990;-0.1158969;-0.1499446;2.781679;-0.1503624;0.3699926;2.360675;0.05250661;-0.2782615;2.825546
1;18-6-2015 19.42.45.5321;-0.1221074;-0.1535671;2.769555;-0.1560782;0.3551325;2.353707;0.05082993;-0.2593559;2.836456
1;18-6-2015 19.42.45.5656;-0.1247851;-0.1578564;2.766819;-0.1625032;0.3331195;2.345518;0.05218619;-0.2629426;2.844659
1;18-6-2015 19.42.45.5999;-0.1239436;-0.1738949;2.762331;-0.1721174;0.2929499;2.321038;0.04609493;-0.2665084;2.820787
1;18-6-2015 19.42.45.6334;-0.1243737;-0.1781026;2.762213;-0.189763;0.2473267;2.331589;0.04754614;-0.2713843;2.851396
1;18-6-2015 19.42.45.6665;-0.1244537;-0.1900116;2.765044;-0.2038702;0.204578;2.332212;0.053753;-0.2597805;2.874955
1;18-6-2015 19.42.45.6990;-0.1243957;-0.1918329;2.765498;-0.2182797;0.1609834;2.330396;0.05367923;-0.2617165;2.877586
1;18-6-2015 19.42.45.7326;-0.1247982;-0.1919783;2.765367;-0.2360981;0.1109692;2.366369;0.05126523;-0.2605885;2.881114
1;18-6-2015 19.42.45.7650;-0.12536;-0.1924341;2.764593;-0.2691998;0.05674763;2.374342;0.05398432;-0.2548777;2.90928
1;18-6-2015 19.42.45.8001;-0.1258513;-0.1923414;2.764513;-0.287078;0.01969131;2.386437;0.03872376;-0.2546321;2.897603
1;18-6-2015 19.42.45.8323;-0.1268141;-0.1937508;2.761571;-0.2847508;-0.02972191;2.39061;0.03857845;-0.2557639;2.89544
1;18-6-2015 19.42.45.8649;-0.1265356;-0.1949621;2.761553;-0.296344;-0.06400292;2.447481;0.03648549;-0.2407882;2.899065
1;18-6-2015 19.42.45.8993;-0.1281906;-0.1957587;2.760766;-0.2994549;-0.1352747;2.444246;0.03476518;-0.2368517;2.900112
1;18-6-2015 19.42.45.9326;-0.1291378;-0.1980417;2.76025;-0.3123771;-0.176342;2.481898;0.03334991;-0.2331747;2.900867
1;18-6-2015 19.42.45.9651;-0.1334879;-0.201766;2.761513;-0.3273168;-0.2066855;2.526805;0.01410651;-0.2641774;2.921667
1;18-6-2015 19.42.45.9992;-0.1351719;-0.2037037;2.761093;-0.3412205;-0.2357568;2.566529;0.01465301;-0.2633212;2.918704
1;18-6-2015 19.42.46.0324;-0.1343245;-0.2055334;2.759137;-0.3453526;-0.2299483;2.619272;0.0142351;-0.2639926;2.918404
1;18-6-2015 19.42.46.0658;-0.1338866;-0.2059821;2.75729;-0.353354;-0.2355503;2.651174;0.01253117;-0.2640991;2.915713
1;18-6-2015 19.42.46.0993;-0.1337768;-0.2060449;2.756938;-0.3615176;-0.2443742;2.702712;0.01013765;-0.2195395;2.874283
1;18-6-2015 19.42.46.1329;-0.1334938;-0.2068104;2.755396;-0.3701551;-0.2688679;2.723769;0.009549228;-0.2213285;2.873897
1;18-6-2015 19.42.46.1669;-0.1328509;-0.2079187;2.753801;-0.3724383;-0.2474743;2.764838;0.007398881;-0.2249638;2.87977
1;18-6-2015 19.42.46.1995;-0.1322286;-0.2087674;2.751977;-0.3759058;-0.2509628;2.780411;0.006913845;-0.2258846;2.878882
1;18-6-2015 19.42.46.2319;-0.1321515;-0.2087885;2.752148;-0.3786224;-0.2492724;2.816442;0.006477047;-0.2248909;2.88096
1;18-6-2015 19.42.46.2651;-0.1316664;-0.2092297;2.750476;-0.3814585;-0.2521748;2.821999;0.00606433;-0.2249285;2.880365
1;18-6-2015 19.42.46.2997;-0.1315521;-0.2093199;2.750367;-0.3873475;-0.2546934;2.842927;0.004218393;-0.2254194;2.877819
1;18-6-2015 19.42.46.3320;-0.1307981;-0.2093298;2.748817;-0.388762;-0.2527646;2.846712;0.002991068;-0.226086;2.879093
1;18-6-2015 19.42.46.3651;-0.130163;-0.2092521;2.747641;-0.3926373;-0.2542199;2.854559;0.002197891;-0.2277998;2.880917
1;18-6-2015 19.42.46.3996;-0.129964;-0.2093649;2.747791;-0.3965237;-0.2548057;2.861034;0.0001189574;-0.2340482;2.883698
1;18-6-2015 19.42.46.4324;-0.129966;-0.2095219;2.747704;-0.398122;-0.2546715;2.863499;3.413586E-05;-0.2346388;2.884293
1;18-6-2015 19.42.46.4649;-0.1300534;-0.2096157;2.74836;-0.3992587;-0.2551727;2.865026;-0.0003983787;-0.2350437;2.884789
1;18-6-2015 19.42.46.5001;-0.130015;-0.2095227;2.7482;-0.3994473;-0.2559384;2.863099;-0.001154967;-0.2387448;2.885764
1;18-6-2015 19.42.46.5323;-0.130341;-0.2096373;2.74815;-0.399519;-0.2574311;2.85926;-0.001781682;-0.2407745;2.887794
1;18-6-2015 19.42.46.5655;-0.1311953;-0.2094049;2.749498;-0.3972809;-0.2556187;2.854926;-0.00185956;-0.2404682;2.888262
1;18-6-2015 19.42.46.5990;-0.1315922;-0.2088626;2.750005;-0.393868;-0.2555631;2.84405;-0.004327232;-0.2492093;2.895865
1;18-6-2015 19.42.46.6323;-0.1327108;-0.209069;2.750696;-0.388816;-0.2505725;2.829506;-0.005029419;-0.2503664;2.89753
1;18-6-2015 19.42.46.6648;-0.1337913;-0.2097867;2.753013;-0.3873393;-0.2490235;2.821786;-0.006237637;-0.2529148;2.901274
1;18-6-2015 19.42.46.6994;-0.133993;-0.2099813;2.752912;-0.3838507;-0.2508329;2.797503;-0.006359818;-0.2530361;2.901462
1;18-6-2015 19.42.46.7332;-0.1354181;-0.210266;2.755841;-0.3816817;-0.2490605;2.79508;-0.007061006;-0.2537638;2.905594
1;18-6-2015 19.42.46.7712;-0.1393852;-0.2114057;2.756781;-0.3777233;-0.2486621;2.785986;-0.007583782;-0.2547169;2.909619
1;18-6-2015 19.42.46.8174;-0.1398585;-0.2111593;2.757875;-0.3748692;-0.2471495;2.773718;-0.008636414;-0.2556784;2.911284
1;18-6-2015 19.42.46.8424;-0.1408022;-0.2105819;2.758615;-0.369049;-0.2481925;2.752708;-0.009874998;-0.259199;2.913745
1;18-6-2015 19.42.46.8725;-0.1413022;-0.2109519;2.758818;-0.3662401;-0.2487534;2.741531;-0.009756707;-0.2594823;2.914979
1;18-6-2015 19.42.46.9058;-0.1446633;-0.2118942;2.758802;-0.3627029;-0.2469397;2.72159;-0.009781924;-0.259581;2.915009
1;18-6-2015 19.42.46.9322;-0.1449794;-0.2118814;2.758979;-0.3574655;-0.2414729;2.702591;-0.009740901;-0.2596773;2.914773
1;18-6-2015 19.42.46.9996;-0.1458155;-0.211772;2.759171;-0.3472821;-0.2308933;2.657577;-0.00406188;-0.2432128;2.899414
1;18-6-2015 19.42.47.0323;-0.1473681;-0.2112631;2.759241;-0.3440284;-0.2345403;2.633439;0.0156236;-0.2772657;2.877739
1;18-6-2015 19.42.47.0655;-0.1478433;-0.2102571;2.760634;-0.3427975;-0.2320551;2.592088;0.03790636;-0.2785038;2.885709
1;18-6-2015 19.42.47.0997;-0.1484976;-0.2098469;2.760647;-0.33854;-0.222174;2.553476;0.05509425;-0.2785343;2.890062
1;18-6-2015 19.42.47.1324;-0.1483393;-0.2095435;2.760497;-0.3333351;-0.2030343;2.50527;0.07591875;-0.2719707;2.864291
1;18-6-2015 19.42.47.1656;-0.1484072;-0.2091262;2.760233;-0.323905;-0.1735488;2.467721;0.1022817;-0.2495144;2.821359
1;18-6-2015 19.42.47.1989;-0.1452193;-0.2077956;2.762924;-0.3168718;-0.139209;2.438392;0.10116;-0.219463;2.794795
1;18-6-2015 19.42.47.2325;-0.1423428;-0.2058177;2.764981;-0.3126782;-0.04961658;2.463357;0.1064378;-0.1862302;2.76812
1;18-6-2015 19.42.47.2657;-0.1407285;-0.2050418;2.76535;-0.2953792;-0.03538606;2.385527;0.09359784;-0.1634349;2.750554
1;18-6-2015 19.42.47.3010;-0.1404313;-0.2033639;2.764624;-0.2937299;0.01544304;2.369925;0.09899922;-0.03911422;2.640962
1;18-6-2015 19.42.47.3322;-0.1384867;-0.2014665;2.765495;-0.3032663;0.07028252;2.406454;0.08617883;-0.003746143;2.669543
1;18-6-2015 19.42.47.3656;-0.1373343;-0.2006585;2.765882;-0.2998095;0.07995414;2.438484;0.05756536;0.08341047;2.649966
1;18-6-2015 19.42.47.4004;-0.1372392;-0.2009959;2.765676;-0.2616462;0.126242;2.398659;0.04273076;0.1283627;2.663188
1;18-6-2015 19.42.47.4317;-0.1365326;-0.2000635;2.766161;-0.2407836;0.1679774;2.395226;0.0358742;0.1353408;2.671068
1;18-6-2015 19.42.47.4653;-0.1367206;-0.1988494;2.766637;-0.2170946;0.2154202;2.363032;0.03440966;0.1370334;2.672856
1;18-6-2015 19.42.47.5000;-0.1361312;-0.1910516;2.767808;-0.2155312;0.2360808;2.383809;-0.006402174;0.2542577;2.670683
1;18-6-2015 19.42.47.5320;-0.1363018;-0.1873105;2.768324;-0.1988824;0.2694098;2.38566;0.006902541;0.2116706;2.667403
1;18-6-2015 19.42.47.5653;-0.1347503;-0.1845047;2.765257;-0.1895112;0.2888939;2.383897;0.006308785;0.2139967;2.666083
1;18-6-2015 19.42.47.5999;-0.1343677;-0.1833357;2.765553;-0.1834048;0.3040711;2.394227;0.005969105;0.2152895;2.666239
1;18-6-2015 19.42.47.6321;-0.133951;-0.1819051;2.766063;-0.1798221;0.315398;2.399412;-0.005042984;0.2416612;2.680468
1;18-6-2015 19.42.47.6654;-0.1330353;-0.177563;2.765599;-0.1770193;0.3214979;2.401282;0.001722499;0.2255897;2.660693
1;18-6-2015 19.42.47.6997;-0.1304133;-0.1716812;2.765022;-0.1736861;0.3275898;2.401167;0.001720286;0.2255714;2.660767
1;18-6-2015 19.42.47.7324;-0.1296027;-0.1708907;2.765131;-0.1713066;0.3323848;2.402315;-0.0008511113;0.2287658;2.689814
1;18-6-2015 19.42.47.7656;-0.1287599;-0.1703333;2.765685;-0.1713557;0.3336591;2.403932;0.0001129893;0.2293425;2.704909
1;18-6-2015 19.42.47.7992;-0.1281231;-0.1700342;2.766533;-0.1705192;0.334442;2.404656;-0.0002075421;0.2291787;2.707316
1;18-6-2015 19.42.47.8325;-0.1277491;-0.1696221;2.767476;-0.1701485;0.3345423;2.405375;2.304763E-05;0.22893;2.709061
1;18-6-2015 19.42.47.8657;-0.1279954;-0.169087;2.7678;-0.170115;0.3339932;2.405277;0.0004227584;0.2278709;2.709397
1;18-6-2015 19.42.47.9008;-0.1278315;-0.1692338;2.768839;-0.1708859;0.3309336;2.406058;0.001018775;0.2273943;2.710831
1;18-6-2015 19.42.47.9323;-0.1272433;-0.1694462;2.770756;-0.1726999;0.3233214;2.406195;0.001900354;0.2263436;2.712331
1;18-6-2015 19.42.47.9657;-0.1257873;-0.1705275;2.772581;-0.1770465;0.3092757;2.403115;0.002219732;0.2252661;2.71262
1;18-6-2015 19.42.47.9998;-0.1257917;-0.1709909;2.773038;-0.1851886;0.2860822;2.39996;0.003205896;0.2227004;2.714493
1;18-6-2015 19.42.48.0322;-0.1244982;-0.1735197;2.774698;-0.1956547;0.2596134;2.398961;0.004100439;0.2197082;2.715424
1;18-6-2015 19.42.48.0655;-0.1245913;-0.1736743;2.774797;-0.2026769;0.2338129;2.395876;-0.007726121;0.2708289;2.70534
1;18-6-2015 19.42.48.1314;-0.1267774;-0.1901195;2.776037;-0.2240541;0.1527081;2.36129;-0.00637115;0.225137;2.674116
1;18-6-2015 19.42.48.1656;-0.1269564;-0.1899044;2.776977;-0.247507;0.09238571;2.365654;0.01758755;0.1883101;2.65215
1;18-6-2015 19.42.48.1999;-0.1256254;-0.1880458;2.778464;-0.2722985;0.03737861;2.380864;0.0233608;0.1550453;2.616788
1;18-6-2015 19.42.48.2322;-0.1255635;-0.1862973;2.782787;-0.2732239;-0.009524961;2.41668;0.04586205;0.07206301;2.618997
1;18-6-2015 19.42.48.2647;-0.1217039;-0.1858506;2.783502;-0.2985158;-0.06416201;2.439237;0.06345429;0.03473691;2.614595
1;18-6-2015 19.42.48.2991;-0.1216667;-0.187583;2.785371;-0.3108646;-0.1200166;2.486004;0.07270044;-0.05143725;2.627294
1;18-6-2015 19.42.48.3326;-0.1223806;-0.1880129;2.785534;-0.3272664;-0.1703165;2.526951;0.056024;-0.05230936;2.676126
1;18-6-2015 19.42.48.3660;-0.1225111;-0.1883564;2.785655;-0.3500702;-0.2256773;2.566526;0.07824376;-0.1780016;2.716759
1;18-6-2015 19.42.48.4001;-0.1227218;-0.1886358;2.785925;-0.3559012;-0.2341132;2.640748;0.1079436;-0.166001;2.738586
1;18-6-2015 19.42.48.4336;-0.1232402;-0.1900049;2.787272;-0.3597749;-0.2386212;2.707159;0.1033394;-0.2092521;2.745883
1;18-6-2015 19.42.48.4649;-0.1229905;-0.1912375;2.789568;-0.3548174;-0.2325725;2.759909;0.1052862;-0.2302938;2.765504
1;18-6-2015 19.42.48.4994;-0.1230142;-0.1916868;2.790216;-0.3550192;-0.2345887;2.807642;0.100147;-0.2410898;2.793039
1;18-6-2015 19.42.48.5315;-0.123713;-0.1922189;2.791528;-0.3577918;-0.2425372;2.858847;0.09047002;-0.2475699;2.817696
1;18-6-2015 19.42.48.5657;-0.1236367;-0.1930728;2.791616;-0.355491;-0.2357391;2.888549;0.08652487;-0.2494968;2.826958
1;18-6-2015 19.42.48.5998;-0.1213915;-0.1941193;2.792294;-0.3545265;-0.239853;2.926659;0.07555001;-0.2500725;2.833295
1;18-6-2015 19.42.48.6321;-0.1133384;-0.1961086;2.797157;-0.3417857;-0.2355142;2.953899;0.07055292;-0.2514298;2.835223
1;18-6-2015 19.42.48.6651;-0.113115;-0.1955509;2.795655;-0.3444484;-0.2646297;2.994306;0.06688077;-0.2534864;2.844468
1;18-6-2015 19.42.48.6997;-0.1233214;-0.1947998;2.781821;-0.3330579;-0.2358558;2.991256;0.06340764;-0.2510089;2.847476
1;18-6-2015 19.42.48.7320;-0.1241566;-0.1943015;2.781193;-0.3319894;-0.2304923;2.993665;0.05587555;-0.2711521;2.86181
1;18-6-2015 19.42.48.7651;-0.1247048;-0.1951575;2.780208;-0.3316908;-0.2278231;2.99382;0.05522315;-0.2699801;2.865645
1;18-6-2015 19.42.48.7997;-0.1233512;-0.1957452;2.782092;-0.3316697;-0.2275002;2.993701;0.05266322;-0.2565545;2.861409
1;18-6-2015 19.42.48.8319;-0.1255375;-0.1951277;2.777648;-0.331005;-0.2264832;2.983229;0.05339107;-0.2531716;2.856858
1;18-6-2015 19.42.48.8651;-0.1268824;-0.1949943;2.777499;-0.3302733;-0.2270492;2.979048;0.05262659;-0.2536684;2.854781
1;18-6-2015 19.42.48.8993;-0.1238048;-0.1959991;2.785506;-0.3386331;-0.2521456;2.953708;0.05185749;-0.2537705;2.850774
1;18-6-2015 19.42.48.9327;-0.1322723;-0.1971111;2.781731;-0.3376259;-0.2563796;2.937743;0.05030825;-0.2645774;2.844386
1;18-6-2015 19.42.48.9654;-0.1401209;-0.1985398;2.781539;-0.3433426;-0.2285158;2.869447;0.04772278;-0.2673706;2.838351
1;18-6-2015 19.42.48.9998;-0.1402272;-0.1998957;2.78435;-0.3444013;-0.2362047;2.837729;0.05525918;-0.2429742;2.841018
1;18-6-2015 19.42.49.0332;-0.144529;-0.1997271;2.782813;-0.3418339;-0.242852;2.783683;0.05682787;-0.2374209;2.84205
1;18-6-2015 19.42.49.0656;-0.1462995;-0.1996452;2.781375;-0.3381358;-0.2478589;2.741111;0.0577747;-0.2457048;2.842856
1;18-6-2015 19.42.49.0990;-0.1467517;-0.1998343;2.780589;-0.3410061;-0.2403922;2.702126;0.06164718;-0.2346943;2.845826
1;18-6-2015 19.42.49.1328;-0.1416905;-0.1994319;2.782601;-0.344104;-0.2214555;2.642719;0.06232254;-0.2335448;2.845184
1;18-6-2015 19.42.49.1653;-0.1397956;-0.1999246;2.779453;-0.3463258;-0.2346574;2.579955;0.06211319;-0.2397643;2.844777
1;18-6-2015 19.42.49.1997;-0.1299366;-0.1985984;2.784687;-0.3408847;-0.2022812;2.53334;0.06173052;-0.2682555;2.844203
1;18-6-2015 19.42.49.2321;-0.1255479;-0.1990676;2.786452;-0.3327762;-0.1696206;2.483622;0.06196467;-0.264765;2.844156
1;18-6-2015 19.42.49.2652;-0.1154352;-0.1983387;2.793799;-0.3231299;-0.1087551;2.46405;0.06449366;-0.2552975;2.844965
1;18-6-2015 19.42.49.2999;-0.1154861;-0.1987059;2.791233;-0.3147173;-0.08091055;2.410278;0.06524891;-0.2422437;2.842988
1;18-6-2015 19.42.49.3321;-0.1155387;-0.198845;2.789608;-0.3054774;-0.02618701;2.39109;0.06654639;-0.238814;2.844372
1;18-6-2015 19.42.49.3656;-0.1145527;-0.1990804;2.787352;-0.2968638;0.05189582;2.41623;0.06658684;-0.2418296;2.84433
1;18-6-2015 19.42.49.3991;-0.1140528;-0.1996135;2.78243;-0.2779999;0.07178526;2.376274;0.06624203;-0.2458405;2.842981
1;18-6-2015 19.42.49.4324;-0.1136678;-0.1994515;2.782296;-0.2755624;0.07704874;2.37609;0.06629166;-0.2458158;2.841979
1;18-6-2015 19.42.49.4649;-0.1124552;-0.1993583;2.780486;-0.2685548;0.1499663;2.361382;0.06754036;-0.2456771;2.842175
1;18-6-2015 19.42.49.4998;-0.1124073;-0.1994252;2.778612;-0.2642825;0.1919517;2.336121;0.06822236;-0.2456938;2.841961
1;18-6-2015 19.42.49.5330;-0.1122219;-0.1985923;2.77803;-0.2608268;0.2225542;2.387552;0.06902444;-0.2452766;2.84022
1;18-6-2015 19.42.49.5655;-0.1129734;-0.1910838;2.773441;-0.2568361;0.2424902;2.392617;0.07022;-0.2517468;2.840012
1;18-6-2015 19.42.49.5997;-0.1124439;-0.1902144;2.772987;-0.2411751;0.2902465;2.379037;0.07110298;-0.2540874;2.838899
1;18-6-2015 19.42.49.6328;-0.1127462;-0.1809364;2.7685;-0.2354317;0.3063748;2.371913;0.07143354;-0.2408532;2.838377
1;18-6-2015 19.42.49.6654;-0.1142182;-0.1738729;2.76794;-0.2322427;0.3204279;2.373623;0.07554062;-0.2418834;2.834107
1;18-6-2015 19.42.49.6991;-0.1235343;-0.1639001;2.769063;-0.2279193;0.3343933;2.381167;0.07362413;-0.2437209;2.830324
1;18-6-2015 19.42.49.7323;-0.1247544;-0.1613574;2.769602;-0.2254282;0.3441286;2.381939;0.07340424;-0.244325;2.83067
1;18-6-2015 19.42.49.7658;-0.1230921;-0.1593247;2.767583;-0.2248644;0.3469062;2.382639;0.06552308;-0.2461288;2.818281
1;18-6-2015 19.42.49.7993;-0.1234283;-0.1573644;2.768624;-0.2192339;0.3614534;2.376092;0.07078648;-0.2459589;2.828219
1;18-6-2015 19.42.49.8326;-0.1218383;-0.1546721;2.769546;-0.218969;0.3618599;2.375971;0.07126482;-0.2462495;2.828319
1;18-6-2015 19.42.49.8647;-0.1216054;-0.1548246;2.769421;-0.2195881;0.3603292;2.37344;0.07039463;-0.2241208;2.828012
1;18-6-2015 19.42.49.8990;-0.1197864;-0.1605578;2.768318;-0.2302993;0.340194;2.382802;0.0709466;-0.2244648;2.828058
1;18-6-2015 19.42.49.9327;-0.1185783;-0.1634231;2.769108;-0.2390384;0.324699;2.38884;0.07234951;-0.2240955;2.828119
1;18-6-2015 19.42.49.9651;-0.1179901;-0.1669651;2.76935;-0.2514724;0.2929454;2.393652;0.07286258;-0.2273534;2.826624
1;18-6-2015 19.42.49.9994;-0.1182763;-0.1730851;2.767959;-0.2618062;0.274508;2.383691;0.0733773;-0.2632734;2.818098
1;18-6-2015 19.42.50.0327;-0.1176612;-0.1826691;2.762481;-0.2760028;0.2341434;2.384821;0.0727397;-0.2653756;2.81415
1;18-6-2015 19.42.50.0652;-0.1220814;-0.1890604;2.766021;-0.2847452;0.2026931;2.376959;0.07141832;-0.2583299;2.811869
1;18-6-2015 19.42.50.1004;-0.1176188;-0.1973731;2.766766;-0.2986732;0.1657723;2.379515;0.07389204;-0.2614876;2.815036
1;18-6-2015 19.42.50.1337;-0.1164846;-0.1991241;2.766207;-0.3110477;0.1216837;2.378185;0.07832509;-0.2592655;2.818108
1;18-6-2015 19.42.50.1654;-0.1138759;-0.2008919;2.766976;-0.3193501;0.07146248;2.383471;0.07759409;-0.2588546;2.817763
1;18-6-2015 19.42.50.1998;-0.1134856;-0.2015173;2.767358;-0.3306051;0.05483083;2.400773;0.07750905;-0.2584678;2.816817
1;18-6-2015 19.42.50.2325;-0.1131645;-0.2018817;2.76755;-0.3573044;0.01596865;2.468917;0.07751662;-0.2575004;2.81687
